flight_key,direction,sched_utc,first_seen_utc,tail_seen_utc,hours_before,seen_without_tail_first
SWA3886,Departure,2026-09-22T13:25:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.55,True
SWA3870,Departure,2026-09-22T13:25:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.55,True
SWA1930,Departure,2026-09-22T13:25:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.55,True
SWA4157,Departure,2026-09-22T13:25:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.55,True
SWA3261,Departure,2026-09-22T13:25:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.55,True
SWA4522,Departure,2026-09-22T13:25:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.55,True
SWA2158,Departure,2026-09-22T13:25:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.55,True
SWA3399,Departure,2026-09-22T13:27:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.58,True
AAL1959,Departure,2026-09-22T13:30:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.63,True
SWA4500,Departure,2026-09-22T13:30:00+00:00,2026-09-22T12:51:55+00:00,2026-09-22T12:51:55+00:00,0.63,False
UAL4601,Departure,2026-09-22T13:33:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.68,True
SWA3827,Departure,2026-09-22T13:35:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.72,True
SWA3892,Departure,2026-09-22T13:35:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.72,True
SWA383,Departure,2026-09-22T13:35:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.72,True
SWA4584,Departure,2026-09-22T13:35:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.72,True
UAL4506,Departure,2026-09-22T13:40:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.8,True
SWA4419,Departure,2026-09-22T13:40:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.8,True
SWA4498,Departure,2026-09-22T13:40:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.8,True
AAL712,Departure,2026-09-22T13:43:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.85,True
ENY3546,Departure,2026-09-22T13:54:00+00:00,2026-09-22T12:51:55+00:00,2026-09-22T12:51:55+00:00,1.03,False
ACA8886,Departure,2026-09-22T13:55:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,1.05,True
ENY3739,Departure,2026-09-22T15:00:00+00:00,2026-09-22T12:51:55+00:00,2026-09-22T12:51:55+00:00,2.13,False
DAL1571,Arrival,2026-09-22T13:34:00+00:00,2026-09-22T02:51:38+00:00,2026-09-22T12:51:55+00:00,0.7,True
SWA2536,Arrival,2026-09-22T13:57:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,1.08,True
AAL3333,Arrival,2026-09-22T13:57:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,1.08,True
DAL2868,Arrival,2026-09-22T14:02:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,1.17,True
SWA3070,Arrival,2026-09-22T14:06:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,1.23,True
AAL2497,Arrival,2026-09-22T14:12:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,1.33,True
SWA2890,Arrival,2026-09-22T14:13:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,1.35,True
SWA2837,Arrival,2026-09-22T14:15:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,1.38,True
AAL4436,Arrival,2026-09-22T14:34:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,1.7,True
AAL2818,Arrival,2026-09-22T14:51:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,1.98,True
UAL5582,Arrival,2026-09-22T14:56:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,2.07,True
UAL4613,Arrival,2026-09-22T15:06:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,2.23,True
SWA4699,Arrival,2026-09-22T15:24:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,2.53,True
FFT3108,Arrival,2026-09-22T16:14:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,3.37,True
SWA2035,Arrival,2026-09-22T16:23:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T12:51:55+00:00,3.52,True
SWA3893,Departure,2026-09-22T14:35:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,0.05,True
UAL4395,Departure,2026-09-22T14:43:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,0.19,True
SWA3847,Departure,2026-09-22T14:45:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,0.22,True
SWA3858,Departure,2026-09-22T15:15:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,0.72,True
SWA4981,Departure,2026-09-22T15:15:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,0.72,True
SWA3879,Departure,2026-09-22T15:25:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,0.89,True
SWA1538,Departure,2026-09-22T15:26:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,0.9,True
LXJ397,Departure,2026-09-22T16:30:00+00:00,2026-09-22T14:31:49+00:00,2026-09-22T14:31:49+00:00,1.97,False
DAL1289,Arrival,2026-09-22T15:02:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,0.5,True
DAL1400,Arrival,2026-09-22T15:29:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,0.95,True
UAL2042,Arrival,2026-09-22T15:51:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,1.32,True
SWA3877,Arrival,2026-09-22T16:08:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,1.6,True
SWA2110,Arrival,2026-09-22T17:10:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,2.64,True
SWA2144,Arrival,2026-09-22T17:33:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,3.02,True
SWA2977,Arrival,2026-09-22T17:59:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,3.45,True
SWA3281,Arrival,2026-09-22T18:01:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,3.49,True
SWA1678,Arrival,2026-09-22T18:07:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,3.59,True
SWA1168,Arrival,2026-09-22T18:39:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T14:31:49+00:00,4.12,True
SWA2697,Arrival,2026-09-23T00:49:00+00:00,2026-09-22T14:31:49+00:00,2026-09-22T14:31:49+00:00,10.29,False
SWA3837,Departure,2026-09-22T19:01:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,-0.25,True
EJA877,Departure,2026-09-22T19:06:00+00:00,2026-09-22T19:15:53+00:00,2026-09-22T19:15:53+00:00,-0.16,False
FDY457,Departure,2026-09-22T19:10:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,-0.1,True
SWA1958,Departure,2026-09-22T19:15:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,-0.01,True
SWA2704,Departure,2026-09-22T19:15:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,-0.01,True
DAL2455,Departure,2026-09-22T19:25:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,0.15,True
DAL566,Departure,2026-09-22T19:30:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,0.24,True
AAL2660,Departure,2026-09-22T19:30:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,0.24,True
SWA1535,Departure,2026-09-22T19:45:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,0.49,True
ASA388,Departure,2026-09-22T20:19:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,1.05,True
SWA3401,Departure,2026-09-22T20:36:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,1.34,True
SWA3864,Departure,2026-09-22T20:45:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,1.49,True
EJA433,Departure,2026-09-22T20:48:00+00:00,2026-09-22T19:15:53+00:00,2026-09-22T19:15:53+00:00,1.54,False
EJA563,Departure,2026-09-22T21:03:00+00:00,2026-09-22T19:15:53+00:00,2026-09-22T19:15:53+00:00,1.79,False
AAL3739,Departure,2026-09-22T22:00:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,2.74,True
AAL4645,Departure,2026-09-22T22:18:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,3.04,True
SWA1695,Arrival,2026-09-22T19:08:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,-0.13,True
ACA8889,Arrival,2026-09-22T19:09:00+00:00,2026-09-22T11:13:52+00:00,2026-09-22T19:15:53+00:00,-0.11,True
